"unit","tra_meas","tra_cov","schedule","geo_time","2020Q3","2020Q2","2020Q1","2020M09","2020M08","2020M07","2020M06","2020M05","2020M04","2020M03","2020M02","2020M01","2019Q4","2019Q3","2019Q2","2019Q1","2019M12","2019M11","2019M10","2019M09","2019M08","2019M07","2019M06","2019M05","2019M04","2019M03","2019M02","2019M01"
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","TOT","SI",":",978,39845,":",1358,1213,918,60,0,7371,16629,15845,61759,121077,100194,67231,17478,19620,24661,32833,42632,45612,36028,31688,32478,26023,20851,20357
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","TOT","SK",":",595,46990,":",1277,502,166,16,413,7220,20042,19728,67900,210498,105903,59360,22558,21698,23644,50867,77277,82354,56472,25755,23676,21172,19016,19172
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","TOT","UK",":",265559,7517606,":",":",339366,129037,70555,65967,1610468,2817879,3089259,10100702,12407691,10563904,9149230,3499708,2898704,3702290,3577817,4315708,4514166,3808302,3398771,3356831,3225268,2867677,3056285
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","UNK","BE",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","UNK","EL",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","UNK","EU27_2007",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","UNK","IT",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_CRD_DEP","INTL_XEU27_2007","UNK","PT",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":",":"
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","AT",":",2366,84636,":",1173,586,565,1057,744,14859,38679,31098,44818,96936,60790,91396,16923,11474,16421,23922,38537,34477,30696,15064,15030,33024,29909,28463
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","BE",":",3504,15946,":",":",":",2718,394,392,3928,6527,5491,39105,170410,92966,23067,7036,9145,22924,31745,60949,77716,35885,26574,30507,10530,6251,6286
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","BG",7360,1005,30932,6012,1186,162,209,60,736,5119,15792,10021,30526,332725,111987,31450,6238,3917,20371,78159,137590,116976,78207,22447,11333,13567,9152,8731
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","CY",5867,2634,17175,3993,924,950,464,1341,829,7867,3591,5717,67485,100177,52899,26026,9513,22514,35458,33380,32700,34097,26841,19857,6201,15781,5136,5109
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","CZ",":",1582,15334,":",":",428,363,640,579,3986,5655,5693,44731,248501,112382,30125,5934,7873,30924,72422,87420,88659,71485,27855,13042,14684,8664,6777
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","DE",":",39616,469452,":",68572,74336,24176,9120,6320,99421,204347,165684,930655,1459363,1033945,493504,202801,216901,510953,452321,483877,523165,404407,296861,332677,193575,153908,146021
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","DK",1722,2890,47969,628,611,483,1045,1155,690,7166,21271,19532,55010,102225,68599,63233,18303,13109,23598,28732,31883,41610,31731,20637,16231,19498,22535,21200
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","EE",":",146,20942,":",":",":",2,144,":",3926,8584,8432,33810,24706,34990,19050,9849,9879,14082,10015,7217,7474,8833,13084,13073,7128,5829,6093
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","EL",":",":",8806,":",":",":",":",":",":",1843,3317,3646,203599,1310645,590852,6822,3489,8327,191783,383954,478522,448169,380624,183817,26411,3474,1815,1533
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","ES",":",12325,392128,":",":",":",4725,4141,3459,108880,138157,145091,606642,1178844,811495,462260,141950,162348,302344,374955,414249,389640,366246,252863,192386,173011,139121,150128
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","EU27_2020",":",":",1650084,":",":",":",":",":",":",374499,662643,612942,2846186,6898719,4128739,1915316,681520,647169,1517497,2006755,2464362,2427602,1981216,1211863,935660,711291,588632,615393
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","FI",":",258,49978,":",1584,454,114,26,118,9194,18536,22248,92690,22577,26760,59121,73075,8741,10874,10208,7694,4675,7324,9611,9825,15270,21708,22143
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","FR",":",25573,174964,":",":",33604,11673,8266,5634,44086,70933,59945,134706,226993,180300,185501,51510,32291,50905,51689,83775,91529,58688,47376,74236,73510,59313,52678
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","HR",":",1310,2680,":",1457,255,190,953,167,1647,846,187,12098,77425,36335,2568,1150,1531,9417,23132,26828,27465,22931,9952,3452,1672,638,258
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","HU",":",993,5903,":",":",":",11,617,365,1511,1689,2703,17951,78939,28060,7573,2823,4182,10946,20730,28275,29934,19560,4295,4205,3887,1400,2286
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","IE",":",3146,3274,":",":",":",787,1657,702,879,1575,820,2409,2506,3996,4203,515,753,1141,1292,249,965,706,2446,844,2500,1316,387
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","IT",":",24392,73541,":",":",":",9503,7247,7642,12006,31072,30463,139602,366458,206816,132240,32928,30647,76027,97532,152453,116473,96064,59270,51482,45941,37678,48621
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","LT",":",581,29189,":",":",":",447,105,29,5548,12209,11432,67734,64564,95295,31539,12795,14951,39988,29337,17581,17646,25161,36038,34096,10712,9901,10926
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","LU",":",24,283,":",":",":",20,3,1,16,130,137,521,896,694,937,129,164,228,464,254,178,162,410,122,445,251,241
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","LV",":",684,16131,":",":",":",139,305,240,3323,6050,6758,25179,32059,30981,12032,6638,6347,12194,12972,10142,8945,9979,13571,7431,4107,3610,4315
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","MT",":",":",1995,":",":",":",":",":",742,1120,463,412,6160,15317,14136,5709,320,656,5184,5308,5400,4609,4140,4968,5028,2350,1529,1830
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","NL",":",7710,17443,":",2979,7819,5708,1305,697,3549,8119,5775,28464,72167,46174,57862,6678,7294,14492,14486,28126,29555,16903,15814,13457,12307,14658,30897
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","PL",":",":",124905,":",":",":",":",":",":",20546,47941,56418,177019,474339,287522,137225,47124,53432,76463,136865,158789,178685,153773,87945,45804,41099,46596,49530
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","PT",":",10497,26975,":",":",":",3495,3594,3408,8106,11064,7805,33083,124815,65690,13143,9120,6215,17748,37066,48048,39701,35967,16840,12883,4038,3328,5777
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","RO",":",":",12496,":",":",":",":",":",":",4171,2885,5440,36410,173870,82705,11289,11781,9189,15440,46222,69402,58246,58333,15901,8471,5123,2484,3682
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","SE",":",":",216,":",":",":",":",":",":",51,94,71,304,367,358,297,139,55,110,98,172,97,169,105,84,116,112,69
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","SI",":",0,2827,":",32,0,0,":",":",950,1012,865,7712,17222,10270,3483,1170,2309,4233,4414,6399,6409,4945,2151,3174,2276,800,407
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","N_SCHED","SK",":",682,3964,":",84,37,18,117,547,801,2105,1058,7763,123673,41742,3661,1589,2925,3249,25335,47831,50507,31456,6111,4175,1666,990,1005
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","AT",":",22613,1123136,":",89429,62303,20678,855,1080,188161,452151,482824,1564988,1811523,1598813,1331900,545681,451786,567521,543440,619984,648099,559259,506030,533524,491500,417979,422421
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","BE",":",13946,1005323,":",":",":",11453,1405,1088,184832,408735,411756,1392992,1610721,1401188,1208838,467343,430442,495207,467320,518417,624984,492368,422492,486328,436760,377977,394101
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","BG",144806,32404,357305,61157,59934,23715,15043,13784,3577,61179,172814,123312,309668,627954,366274,329251,99933,97346,112389,185812,233750,208392,156877,113883,95514,114330,101679,113242
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","CY",116158,1786,279814,65266,40379,10513,1271,266,249,63468,103198,113148,666026,1279014,937763,324666,121483,176890,367653,398937,455667,424410,388065,317477,232221,130511,93454,100701
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","CZ",":",5360,625469,":",":",28306,3580,568,1212,120723,238622,266124,934973,1120572,942977,743261,308412,280718,345843,342548,392859,385165,343326,306564,293087,267904,227382,247975
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","DE",":",343509,7012015,":",707706,617530,261082,51228,31199,1230751,2831599,2949665,10390085,12508500,10821356,9139361,3377943,3078973,3933169,3840156,4221972,4446372,3797179,3443853,3580324,3335891,2872525,2930945
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","DK",284413,33464,1015381,71636,108065,104712,27774,2886,2804,167576,418363,429442,1462437,1825114,1612739,1354028,470850,431265,560322,559467,606301,659346,605873,504563,502303,480875,437657,435496
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","EE",":",2376,63165,":",":",":",1210,600,566,12460,24662,26043,87299,105268,87419,75911,28721,26056,32522,33496,36952,34820,32137,28268,27014,25962,23562,26387
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","EL",":",":",614294,":",":",":",":",":",":",107179,231992,275123,1241590,3021905,1752062,626143,260942,289108,691540,942400,1075572,1003933,857364,543422,351276,227777,185422,212944
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","ES",":",51217,5292357,":",":",":",28700,16420,6097,1173818,2008645,2109894,7830978,11763894,9729802,6391007,2148347,2286584,3396047,3615891,4142024,4005979,3684278,3103489,2942035,2335625,1951478,2103904
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","EU27_2020",":",":",38958563,":",":",":",":",":",":",7036683,15411731,16510149,56875306,74850805,63236877,48445705,17639690,16809660,22425956,22778211,25798390,26274204,23125156,20118362,19993359,17422720,15121284,15901701
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","FI",":",14761,659283,":",29658,22361,7531,4747,2483,107513,254069,297701,904264,1059127,918581,806415,315688,266228,322348,317030,371219,370878,338663,296983,282935,280425,258272,267718
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","FR",":",110167,6153506,":",":",435295,69224,24014,16929,1123841,2463352,2566313,8344977,10598176,9116155,7683253,2731343,2438689,3174945,2968425,3622065,4007686,3255610,2736728,3123817,2716403,2456804,2510046
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","HR",":",2912,76064,":",94553,23331,2851,":",61,14665,29644,31755,258187,851672,471357,96033,35301,42097,180789,245327,301110,305235,234544,154885,81928,36161,29322,30550
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","HU",":",17778,617546,":",":",":",12449,3726,1603,119324,233649,264573,834836,906033,830225,653047,272747,256908,305181,287782,315348,302903,286954,277168,266103,232648,199718,220681
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","IE",":",40638,1646216,":",":",":",23482,11199,5957,332579,641073,672564,2320695,2855936,2653793,2064379,718680,728620,873395,883465,991267,981204,952573,866670,834550,757692,635994,670693
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","IT",":",36737,3189714,":",":",":",27409,5333,3995,264583,1350027,1575104,5559186,7507067,6287249,4539706,1696264,1610406,2252516,2259071,2630143,2617853,2308094,1992865,1986290,1640406,1389762,1509538
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","LT",":",4277,239728,":",":",":",3945,256,76,44820,92512,102396,301318,336923,299489,274525,93726,98719,108873,110754,119215,106954,102787,103680,93022,94680,84158,95687
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","LU",":",586,87510,":",":",":",586,":",":",13550,38989,34971,130747,133221,131914,108281,43732,41106,45909,40270,43963,48988,42638,42380,46896,40097,35407,32777
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","LV",":",3645,256714,":",":",":",2719,926,":",48875,95328,112511,354999,476445,396959,290887,115318,103796,135885,145905,169193,161347,142492,132316,122151,103201,87497,100189
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","MT",":",":",178589,":",":",":",":",":",":",41520,69479,67590,290152,393312,326906,189725,79205,86182,124765,126205,138703,128404,118757,107492,100657,75548,57202,56975
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","NL",":",186687,3628427,":",324238,260099,107127,48984,30576,706861,1394441,1527125,5055856,5679120,5289767,4547553,1644570,1562278,1849008,1789301,1876184,2013635,1786447,1737974,1765346,1603999,1447523,1496031
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","PL",":",":",1763539,":",":",":",":",":",":",285090,686204,792245,2331671,2688302,2362880,1983634,738554,757663,835454,879956,948064,860282,836932,792003,733945,690059,605102,688473
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","PT",":",44552,1511938,":",":",":",29040,11465,4047,349793,546793,615352,2165449,3151476,2637299,1683916,605648,632495,927306,995577,1113431,1042468,964465,855674,817160,619375,499979,564562
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","RO",":",":",562218,":",":",":",":",":",":",107881,212579,241758,729927,832048,715801,633668,220465,233400,276062,274053,291621,266374,247596,243480,224725,213845,198320,221503
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","SE",":",":",848891,":",":",":",":",":",":",141665,351465,355761,1197980,1387423,1274658,1143955,430245,338020,429715,428093,452361,506969,493156,397926,383576,391259,377265,375431
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","SI",":",906,50801,":",1326,1178,846,60,0,9657,21314,19830,75835,142018,121072,89219,22839,21885,31111,41135,49589,51294,41960,40028,39084,33168,28333,27718
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","SCHED","SK",":",0,99620,":",13678,1565,0,":",":",14319,40032,45269,138191,178041,152379,133143,45710,42000,50481,56395,61416,60230,54762,50069,47548,46619,41511,45013
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","AT",":",24979,1207772,":",90602,62889,21243,1912,1824,203020,490830,513922,1609806,1908459,1659603,1423296,562604,463260,583942,567362,658521,682576,589955,521094,548554,524524,447888,450884
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","BE",":",17450,1021269,":",":",":",14171,1799,1480,188760,415262,417247,1432097,1781131,1494154,1231905,474379,439587,518131,499065,579366,702700,528253,449066,516835,447290,384228,400387
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","BG",152166,33409,388237,67169,61120,23877,15252,13844,4313,66298,188606,133333,340194,960679,478261,360701,106171,101263,132760,263971,371340,325368,235084,136330,106847,127897,110831,121973
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","CY",122025,4420,296989,69259,41303,11463,1735,1607,1078,71335,106789,118865,733511,1379191,990662,350692,130996,199404,403111,432317,488367,458507,414906,337334,238422,146292,98590,105810
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","CZ",":",6942,640803,":",":",28734,3943,1208,1791,124709,244277,271817,979704,1369073,1055359,773386,314346,288591,376767,414970,480279,473824,414811,334419,306129,282588,236046,254752
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","DE",":",383125,7481467,":",776278,691866,285258,60348,37519,1330172,3035946,3115349,11320740,13967863,11855301,9632865,3580744,3295874,4444122,4292477,4705849,4969537,4201586,3740714,3913001,3529466,3026433,3076966
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","DK",286135,36354,1063350,72264,108676,105195,28819,4041,3494,174742,439634,448974,1517447,1927339,1681338,1417261,489153,444374,583920,588199,638184,700956,637604,525200,518534,500373,460192,456696
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","EE",":",2522,84107,":",":",":",1212,744,566,16386,33246,34475,121109,129974,122409,94961,38570,35935,46604,43511,44169,42294,40970,41352,40087,33090,29391,32480
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","EL",":",":",623100,":",":",":",":",":",":",109022,235309,278769,1445189,4332550,2342914,632965,264431,297435,883323,1326354,1554094,1452102,1237988,727239,377687,231251,187237,214477
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","ES",":",63542,5684485,":",":",":",33425,20561,9556,1282698,2146802,2254985,8437620,12942738,10541297,6853267,2290297,2448932,3698391,3990846,4556273,4395619,4050524,3356352,3134421,2508636,2090599,2254032
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","EU27_2020",":",":",40608647,":",":",":",":",":",":",7411182,16074374,17123091,59721492,81749524,67365616,50361021,18321210,17456829,23943453,24784966,28262752,28701806,25106372,21330225,20929019,18134011,15709916,16517094
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","FI",":",15019,709261,":",31242,22815,7645,4773,2601,116707,272605,319949,996954,1081704,945341,865536,388763,274969,333222,327238,378913,375553,345987,306594,292760,295695,279980,289861
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","FR",":",135740,6328470,":",":",468899,80897,32280,22563,1167927,2534285,2626258,8479683,10825169,9296455,7868754,2782853,2470980,3225850,3020114,3705840,4099215,3314298,2784104,3198053,2789913,2516117,2562724
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","HR",":",4222,78744,":",96010,23586,3041,953,228,16312,30490,31942,270285,929097,507692,98601,36451,43628,190206,268459,327938,332700,257475,164837,85380,37833,29960,30808
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","HU",":",18771,623449,":",":",":",12460,4343,1968,120835,235338,267276,852787,984972,858285,660620,275570,261090,316127,308512,343623,332837,306514,281463,270308,236535,201118,222967
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","IE",":",43784,1649490,":",":",":",24269,12856,6659,333458,642648,673384,2323104,2858442,2657789,2068582,719195,729373,874536,884757,991516,982169,953279,869116,835394,760192,637310,671080
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","IT",":",61129,3263255,":",":",":",36912,12580,11637,276589,1381099,1605567,5698788,7873525,6494065,4671946,1729192,1641053,2328543,2356603,2782596,2734326,2404158,2052135,2037772,1686347,1427440,1558159
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","LT",":",4858,268917,":",":",":",4392,361,105,50368,104721,113828,369052,401487,394784,306064,106521,113670,148861,140091,136796,124600,127948,139718,127118,105392,94059,106613
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","LU",":",610,87793,":",":",":",606,3,1,13566,39119,35108,131268,134117,132608,109218,43861,41270,46137,40734,44217,49166,42800,42790,47018,40542,35658,33018
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","LV",":",4329,272845,":",":",":",2858,1231,240,52198,101378,119269,380178,508504,427940,302919,121956,110143,148079,158877,179335,170292,152471,145887,129582,107308,91107,104504
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","MT",":",":",180584,":",":",":",":",":",742,42640,69942,68002,296312,408629,341042,195434,79525,86838,129949,131513,144103,133013,122897,112460,105685,77898,58731,58805
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","NL",":",194397,3645870,":",327217,267918,112835,50289,31273,710410,1402560,1532900,5084320,5751287,5335941,4605415,1651248,1569572,1863500,1803787,1904310,2043190,1803350,1753788,1778803,1616306,1462181,1526928
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","PL",":",":",1888444,":",":",":",":",":",":",305636,734145,848663,2508690,3162641,2650402,2120859,785678,811095,911917,1016821,1106853,1038967,990705,879948,779749,731158,651698,738003
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","PT",":",55049,1538913,":",":",":",32535,15059,7455,357899,557857,623157,2198532,3276291,2702989,1697059,614768,638710,945054,1032643,1161479,1082169,1000432,872514,830043,623413,503307,570339
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","RO",":",":",574714,":",":",":",":",":",":",112052,215464,247198,766337,1005918,798506,644957,232246,242589,291502,320275,361023,324620,305929,259381,233196,218968,200804,225185
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","SE",":",":",849107,":",":",":",":",":",":",141716,351559,355832,1198284,1387790,1275016,1144252,430384,338075,429825,428191,452533,507066,493325,398031,383660,391375,377377,375500
"PAS","PAS_CRD_DEP","INTL_XEU27_2020","TOT","SI",":",906,53628,":",1358,1178,846,60,0,10607,22326,20695,83547,159240,131342,92702,24009,24194,35344,45549,55988,57703,46905,42179,42258,35444,29133,28125
